_id,CI,term,data,timestamp,Transaction ID,Time in DB,Node,activity,Quality Control ID
{'$oid': '5efdd9468fa36f4e18e70d5b'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.0460505,Node 8,Filling quality control,2_11
{'$oid': '5efdd946bc4b3584f57cffd2'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.0762162,Node 5,Opening quality control,2_11
{'$oid': '5efdd946bc4b3584f57cffd4'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.080816,Node 5,Filling quality control,2_11
{'$oid': '5efdd9464dbb52a6ce0a5ccb'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.1031096,Node 15,Opening quality control,2_11
{'$oid': '5efdd9464dbb52a6ce0a5ccd'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.10774,Node 15,Filling quality control,2_11
{'$oid': '5efdd946860c584a2fc5bc14'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.13902,Node 20,Opening quality control,2_11
{'$oid': '5efdd946860c584a2fc5bc16'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.1429696,Node 20,Filling quality control,2_11
{'$oid': '5efdd946c223e7a872f18d94'},2.0,11.0,{'d2': 14},1593694533.6357918,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.1527188,Node 6,Transaction received,
{'$oid': '5efdd946c223e7a872f18d96'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.1777997,Node 6,Opening quality control,2_11
{'$oid': '5efdd946c223e7a872f18d98'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.1821296,Node 6,Filling quality control,2_11
{'$oid': '5efdd9461baf19fca3efbb19'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.1872218,Node 12,Opening quality control,2_11
{'$oid': '5efdd9461baf19fca3efbb1b'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.1899192,Node 12,Filling quality control,2_11
{'$oid': '5efdd9462c18af058a96abbc'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.2218661,Node 2,Opening quality control,2_11
{'$oid': '5efdd9462c18af058a96abbe'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.2262595,Node 2,Filling quality control,2_11
{'$oid': '5efdd94666d8f138d745c6e3'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.2582464,Node 4,Opening quality control,2_11
{'$oid': '5efdd94666d8f138d745c6e5'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.2625897,Node 4,Filling quality control,2_11
{'$oid': '5efdd946d48a0853be1e944b'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.2887902,Node 19,Opening quality control,2_11
{'$oid': '5efdd946d48a0853be1e944d'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.2928777,Node 19,Filling quality control,2_11
{'$oid': '5efdd946a276e721a9e60155'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.3413768,Node 17,Opening quality control,2_11
{'$oid': '5efdd946a276e721a9e60157'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.3452408,Node 17,Filling quality control,2_11
{'$oid': '5efdd946fd2ae0d0d071b4ef'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.3762147,Node 7,Opening quality control,2_11
{'$oid': '5efdd946fd2ae0d0d071b4f1'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.3806891,Node 7,Filling quality control,2_11
{'$oid': '5efdd94629e6aac647f3a895'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.4168835,Node 13,Opening quality control,2_11
{'$oid': '5efdd94629e6aac647f3a897'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.420375,Node 13,Filling quality control,2_11
{'$oid': '5efdd946069fdc563046fd77'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.4547675,Node 18,Opening quality control,2_11
{'$oid': '5efdd946069fdc563046fd79'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.4589972,Node 18,Filling quality control,2_11
{'$oid': '5efdd9467d01cc044c9974f2'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.4861093,Node 16,Opening quality control,2_11
{'$oid': '5efdd9467d01cc044c9974f4'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.4899523,Node 16,Filling quality control,2_11
{'$oid': '5efdd94639796b0c575fe60a'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.5057878,Node 9,Opening quality control,2_11
{'$oid': '5efdd94639796b0c575fe60c'},,,,,1ee59312966e4d8617c9c603d1560eda00d3e9acb5bd2f549e70160edede0b02,1593694534.5101476,Node 9,Filling quality control,2_11
{'$oid': '5efdd9462c18af058a96abc0'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.5218074,Node 2,Transaction initiated,
{'$oid': '5efdd9462c18af058a96abc2'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.5252702,Node 2,Transaction in validated,
{'$oid': '5efdd94666d8f138d745c6e7'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.5336137,Node 4,Transaction received,
{'$oid': '5efdd946069fdc563046fd7b'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.541061,Node 18,Transaction received,
{'$oid': '5efdd94629e6aac647f3a899'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.5477211,Node 13,Transaction received,
{'$oid': '5efdd946fd2ae0d0d071b4f3'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.553513,Node 7,Transaction received,
{'$oid': '5efdd946a276e721a9e60159'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.56246,Node 17,Transaction received,
{'$oid': '5efdd946d48a0853be1e944f'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.5746849,Node 19,Transaction received,
{'$oid': '5efdd946c223e7a872f18d9a'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.605845,Node 6,Transaction received,
{'$oid': '5efdd9461baf19fca3efbb1d'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.619838,Node 12,Transaction received,
{'$oid': '5efdd946860c584a2fc5bc18'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.6300044,Node 20,Transaction received,
{'$oid': '5efdd9464dbb52a6ce0a5ccf'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.641952,Node 15,Transaction received,
{'$oid': '5efdd9466bc3bb2da2d61ce6'},1.0,7.0,{'d2': 6},1593694534.5199327,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.6499262,Node 1,Transaction received,
{'$oid': '5efdd9466bc3bb2da2d61ce8'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.6688883,Node 1,Opening quality control,1_7
{'$oid': '5efdd9466bc3bb2da2d61cea'},,,,,77a4ec04cabf1df5cc3817f28b3b075482c025c4fb0f3c8e3d22b2137baf5d4b,1593694534.6730146,Node 1,Filling quality control,1_7
